Data Statistik Produksi Perikanan Budi Daya Ikan Hias
Tahun,Provinsi,Kabupaten/Kota,Kelompok Ikan,Jenis Ikan Hias,Volume Produksi (Ekor),Nilai Produksi (Rp Juta)
2020,LAMPUNG,TULANG BAWANG BARAT,ARWANA,Ikan Hias Air Tawar,196,28600000
2020,LAMPUNG,TULANG BAWANG BARAT,BARBUS,Ikan Hias Air Tawar,19982,149965000
2020,LAMPUNG,TULANG BAWANG BARAT,BLACK GHOST,Ikan Hias Air Tawar,40535,202675000
2020,LAMPUNG,TULANG BAWANG BARAT,CUPANG,Ikan Hias Air Tawar,54646,683690000
2020,LAMPUNG,TULANG BAWANG BARAT,GUPI,Ikan Hias Air Tawar,32780,115642000
2020,LAMPUNG,TULANG BAWANG BARAT,KOKI,Ikan Hias Air Tawar,21732,632650383
2020,LAMPUNG,TULANG BAWANG BARAT,LELE,Ikan Hias Air Tawar,1023,27660000
2020,LAMPUNG,TULANG BAWANG BARAT,LOHAN,Ikan Hias Air Tawar,889,144570000
2020,LAMPUNG,TULANG BAWANG BARAT,MAS,Ikan Hias Air Tawar,17686,53058000
2020,LAMPUNG,TULANG BAWANG BARAT,MOLI,Ikan Hias Air Tawar,42280,211400000
2020,LAMPUNG,TULANG BAWANG BARAT,OSKAR,Ikan Hias Air Tawar,93,4650000
2020,LAMPUNG,TULANG BAWANG BARAT,PLATI,Ikan Hias Air Tawar,319832,4791600000
2020,LAMPUNG,TULANG BAWANG BARAT,TETRA,Ikan Hias Air Tawar,59826,1557252000
2020,MALUKU,KOTA AMBON,BANGGAI CARDINAL FISH,Ikan Hias Air Laut,2155,6465000
2020,MALUKU,KOTA AMBON,NEMO,Ikan Hias Air Laut,352500,1057500000
2020,NUSA TENGGARA BARAT,KOTA MATARAM,ANGELFISH,Ikan Hias Air Tawar,3550,7100000
2020,NUSA TENGGARA BARAT,KOTA MATARAM,CUPANG,Ikan Hias Air Tawar,5900,11800000
2020,NUSA TENGGARA BARAT,KOTA MATARAM,GUPI,Ikan Hias Air Tawar,10250,10250000
2020,NUSA TENGGARA BARAT,KOTA MATARAM,KOKI,Ikan Hias Air Tawar,6100,18300000
2020,NUSA TENGGARA BARAT,KOTA MATARAM,KOMET,Ikan Hias Air Tawar,5700,5700000
2020,NUSA TENGGARA BARAT,KOTA MATARAM,MAS,Ikan Hias Air Tawar,23350,93230000
2020,NUSA TENGGARA BARAT,KOTA MATARAM,PLATI,Ikan Hias Air Tawar,5750,5750000
2020,NUSA TENGGARA BARAT,LOMBOK BARAT,CUPANG,Ikan Hias Air Tawar,225731,451462000
2020,NUSA TENGGARA BARAT,LOMBOK BARAT,KOKI,Ikan Hias Air Tawar,82732,496392000
2020,NUSA TENGGARA BARAT,LOMBOK BARAT,KOMET,Ikan Hias Air Tawar,33671,168355000
2020,NUSA TENGGARA BARAT,LOMBOK BARAT,MAS,Ikan Hias Air Tawar,1362970,6814850000
2020,NUSA TENGGARA BARAT,LOMBOK BARAT,PLATI,Ikan Hias Air Tawar,38896,136136000
2020,NUSA TENGGARA BARAT,LOMBOK TENGAH,CUPANG,Ikan Hias Air Tawar,900,4050000
2020,NUSA TENGGARA BARAT,LOMBOK TENGAH,KOKI,Ikan Hias Air Tawar,4050,30375000
2020,NUSA TENGGARA BARAT,LOMBOK TENGAH,MAS,Ikan Hias Air Tawar,24252,121260000
2020,NUSA TENGGARA BARAT,LOMBOK TIMUR,KOKI,Ikan Hias Air Tawar,22298,44596000
2020,NUSA TENGGARA BARAT,LOMBOK TIMUR,KOMET,Ikan Hias Air Tawar,35890,35890000
2020,NUSA TENGGARA BARAT,LOMBOK TIMUR,MAS,Ikan Hias Air Tawar,233806,701418000
2020,NUSA TENGGARA TIMUR,KAB TIMOR TENGAH SELATAN,KOMET,Ikan Hias Air Tawar,22080,772800000
2020,NUSA TENGGARA TIMUR,KAB TIMOR TENGAH SELATAN,MAS,Ikan Hias Air Tawar,19500,877500000
2020,NUSA TENGGARA TIMUR,SUMBA TENGAH,KOKI,Ikan Hias Air Tawar,95,2850000
2020,NUSA TENGGARA TIMUR,SUMBA TENGAH,MAS,Ikan Hias Air Tawar,132,5280000
2020,PAPUA,MERAUKE,ARWANA,Ikan Hias Air Tawar,11200,448000000
2020,PAPUA,MIMIKA,ARWANA,Ikan Hias Air Tawar,4000,160000000
2020,PAPUA BARAT,KOTA SORONG,CUPANG,Ikan Hias Air Tawar,415,2075000
2020,PAPUA BARAT,KOTA SORONG,LOBSTER TAWAR,Ikan Hias Air Tawar,435,2175000
2020,PAPUA BARAT,MANOKWARI,CUPANG,Ikan Hias Air Tawar,1110,555000
2020,PAPUA BARAT,MANOKWARI,GUPI,Ikan Hias Air Tawar,530,265000
2020,PAPUA BARAT,MANOKWARI,KOKI,Ikan Hias Air Tawar,1120,560000
2020,PAPUA BARAT,MANOKWARI,KOMET,Ikan Hias Air Tawar,430,144500
2020,PAPUA BARAT,MANOKWARI,MAS,Ikan Hias Air Tawar,610,305000
2020,PAPUA BARAT,SORONG,CUPANG,Ikan Hias Air Tawar,1540,7700000
2020,PAPUA BARAT,SORONG,GUPI,Ikan Hias Air Tawar,1150,5750000
2020,PAPUA BARAT,SORONG,KOKI,Ikan Hias Air Tawar,1750,8750000
2020,PAPUA BARAT,SORONG,KOMET,Ikan Hias Air Tawar,1290,6450000
2020,PAPUA BARAT,SORONG,MAS,Ikan Hias Air Tawar,1570,7850000
2020,RIAU,INDRAGIRI HILIR,CUPANG,Ikan Hias Air Tawar,169920,3830400000
2020,RIAU,KOTA PEKANBARU,ANGELFISH,Ikan Hias Air Tawar,108434,200602900
2020,RIAU,KOTA PEKANBARU,ARWANA,Ikan Hias Air Tawar,79645,33470075000
2020,RIAU,KOTA PEKANBARU,BLACK GHOST,Ikan Hias Air Tawar,48293,152146750
2020,RIAU,KOTA PEKANBARU,BOTIA,Ikan Hias Air Tawar,774,25536000
2020,RIAU,KOTA PEKANBARU,CUPANG,Ikan Hias Air Tawar,244057,1342313500
2020,RIAU,KOTA PEKANBARU,GUPI,Ikan Hias Air Tawar,221719,2057413750
2020,RIAU,KOTA PEKANBARU,IKAN UDANG,Ikan Hias Air Tawar,2950,5162500
2020,RIAU,KOTA PEKANBARU,KEPE-KEPE,Ikan Hias Air Tawar,1006,71075000
2020,RIAU,KOTA PEKANBARU,KOKI,Ikan Hias Air Tawar,72994,109491000
2020,RIAU,KOTA PEKANBARU,KOMET,Ikan Hias Air Tawar,4650,9997500
2020,RIAU,KOTA PEKANBARU,LELE,Ikan Hias Air Tawar,2940,6321000
2020,RIAU,KOTA PEKANBARU,LOHAN,Ikan Hias Air Tawar,11254,196945000
2020,RIAU,KOTA PEKANBARU,MAS,Ikan Hias Air Tawar,15737,12589600
2020,RIAU,KOTA PEKANBARU,PLATI,Ikan Hias Air Tawar,107811,167268500
2020,RIAU,KOTA PEKANBARU,SELUANG,Ikan Hias Air Tawar,72788,330995000
2020,RIAU,KOTA PEKANBARU,TETRA,Ikan Hias Air Tawar,14680,18350000
2020,RIAU,KUANTAN SINGINGI,CUPANG,Ikan Hias Air Tawar,9495,47475000
2020,RIAU,ROKAN HILIR,ARWANA,Ikan Hias Air Tawar,120,90000000
2020,RIAU,SIAK,ARWANA,Ikan Hias Air Tawar,2215,1107500000
2020,SULAWESI BARAT,POLEWALI MANDAR,CUPANG,Ikan Hias Air Tawar,2637,13185000
2020,SULAWESI BARAT,POLEWALI MANDAR,KOMET,Ikan Hias Air Tawar,2548,7644000
2020,SULAWESI BARAT,POLEWALI MANDAR,LOHAN,Ikan Hias Air Tawar,1814,90700000
2020,SULAWESI BARAT,POLEWALI MANDAR,MAS,Ikan Hias Air Tawar,1750,35000000
2020,SULAWESI BARAT,POLEWALI MANDAR,MOLI,Ikan Hias Air Tawar,4811,14433000
2020,SULAWESI SELATAN,BONE,CUPANG,Ikan Hias Air Tawar,2700,40500000
2020,SULAWESI SELATAN,BONE,GUPI,Ikan Hias Air Tawar,26000,78000000
2020,SULAWESI SELATAN,BONE,KOKI,Ikan Hias Air Tawar,56000,4200000000
2020,SULAWESI SELATAN,BULUKUMBA,KOKI,Ikan Hias Air Tawar,2100,5250000
2020,SULAWESI SELATAN,BULUKUMBA,KOMET,Ikan Hias Air Tawar,14400,21600000
2020,SULAWESI SELATAN,BULUKUMBA,MAS,Ikan Hias Air Tawar,31220,312200000
2020,SULAWESI SELATAN,ENREKANG,MAS,Ikan Hias Air Tawar,42700,106750000
2020,SULAWESI SELATAN,GOWA,KOMET,Ikan Hias Air Tawar,207000,414000000
2020,SULAWESI SELATAN,GOWA,MAS,Ikan Hias Air Tawar,1433000,2866000000
2020,SULAWESI SELATAN,JENEPONTO,KOMET,Ikan Hias Air Tawar,2995,24700000
2020,SULAWESI SELATAN,JENEPONTO,MAS,Ikan Hias Air Tawar,8330,104625000
2020,SULAWESI SELATAN,KOTA MAKASSAR,CUPANG,Ikan Hias Air Tawar,1842071,9210355000
2020,SULAWESI SELATAN,KOTA MAKASSAR,KOKI,Ikan Hias Air Tawar,154011,770055000
2020,SULAWESI SELATAN,KOTA MAKASSAR,KOMET,Ikan Hias Air Tawar,120686,603430000
2020,SULAWESI SELATAN,KOTA MAKASSAR,MAS,Ikan Hias Air Tawar,113456,567280000
2020,SULAWESI SELATAN,KOTA PALOPO,MAS,Ikan Hias Air Tawar,271524,217219200
2020,SULAWESI SELATAN,KOTA PARE PARE,MAS,Ikan Hias Air Tawar,360,14400000
2020,SULAWESI SELATAN,LUWU TIMUR,KOMET,Ikan Hias Air Tawar,1190,8925000
2020,SULAWESI SELATAN,LUWU TIMUR,MAS,Ikan Hias Air Tawar,11362,48445000
2020,SULAWESI SELATAN,MAROS,KOKI,Ikan Hias Air Tawar,73075,219225000
2020,SULAWESI SELATAN,MAROS,KOMET,Ikan Hias Air Tawar,49685,149055000
2020,SULAWESI SELATAN,MAROS,MAS,Ikan Hias Air Tawar,156775,470325000
2020,SULAWESI SELATAN,PINRANG,CUPANG,Ikan Hias Air Tawar,208778,313167000
2020,SULAWESI SELATAN,PINRANG,GUPI,Ikan Hias Air Tawar,194000,291000000
2020,SULAWESI SELATAN,PINRANG,KOKI,Ikan Hias Air Tawar,273000,682500000
2020,SULAWESI SELATAN,PINRANG,KOMET,Ikan Hias Air Tawar,202000,404000000
2020,SULAWESI SELATAN,PINRANG,MAS,Ikan Hias Air Tawar,239000,836500000
2020,SULAWESI SELATAN,SIDENRENG RAPPANG,KOKI,Ikan Hias Air Tawar,58300,466400000
2020,SULAWESI SELATAN,SIDENRENG RAPPANG,KOMET,Ikan Hias Air Tawar,25200,126000000
2020,SULAWESI SELATAN,SIDENRENG RAPPANG,MAS,Ikan Hias Air Tawar,148500,1485000000
2020,SULAWESI SELATAN,SOPPENG,MAS,Ikan Hias Air Tawar,295000,1475000000
2020,SULAWESI SELATAN,WAJO,MAS,Ikan Hias Air Tawar,1392550,62664750000
2020,SULAWESI TENGGARA,KONAWE,MAS,Ikan Hias Air Tawar,89361,1340415000
2020,SULAWESI TENGGARA,KONAWE SELATAN,MAS,Ikan Hias Air Tawar,86700,1176300000
2020,SULAWESI TENGGARA,KOTA KENDARI,ARWANA,Ikan Hias Air Tawar,940,47000000
2020,SULAWESI TENGGARA,KOTA KENDARI,BANGGAI CARDINAL FISH,Ikan Hias Air Laut,23750,201875000
2020,SULAWESI TENGGARA,KOTA KENDARI,BARBUS,Ikan Hias Air Tawar,28350,850500000
2020,SULAWESI TENGGARA,KOTA KENDARI,BAYEMAN,Ikan Hias Air Laut,3808,395200000
2020,SULAWESI TENGGARA,KOTA KENDARI,BETOK,Ikan Hias Air Laut,60166,150415000
2020,SULAWESI TENGGARA,KOTA KENDARI,BETOK LAUT,Ikan Hias Air Laut,14750,36875000
2020,SULAWESI TENGGARA,KOTA KENDARI,CUPANG,Ikan Hias Air Tawar,7893,78930000
2020,SULAWESI TENGGARA,KOTA KENDARI,GUPI,Ikan Hias Air Tawar,4576,228800000
2020,SULAWESI TENGGARA,KOTA KENDARI,GURAMI,Ikan Hias Air Tawar,28600,85800000
2020,SULAWESI TENGGARA,KOTA KENDARI,KEPE-KEPE,Ikan Hias Air Tawar,15280,305600000
2020,SULAWESI TENGGARA,KOTA KENDARI,KOKI,Ikan Hias Air Tawar,24060,962400000
2020,SULAWESI TENGGARA,KOTA KENDARI,KOMET,Ikan Hias Air Tawar,20640,619200000
2020,SULAWESI TENGGARA,KOTA KENDARI,LOHAN,Ikan Hias Air Tawar,2849,71225000
2020,SULAWESI TENGGARA,KOTA KENDARI,MANDARIN FISH,Ikan Hias Air Laut,10500,126000000
2020,SULAWESI TENGGARA,KOTA KENDARI,MAS,Ikan Hias Air Tawar,2695,94325000
2020,SULAWESI TENGGARA,KOTA KENDARI,MOLI,Ikan Hias Air Tawar,4120,143100000
2020,SULAWESI TENGGARA,KOTA KENDARI,NEMO,Ikan Hias Air Laut,25794,644850000
2020,SULAWESI TENGGARA,KOTA KENDARI,TETRA,Ikan Hias Air Tawar,19639,720430000
2020,SULAWESI UTARA,KOTA KOTAMOBAGU,MAS,Ikan Hias Air Tawar,1520,30400000
2020,SULAWESI UTARA,KOTA TOMOHON,MAS,Ikan Hias Air Tawar,20700,414000000
2020,SULAWESI UTARA,MINAHASA,KOKI,Ikan Hias Air Tawar,1606,12045000
2020,SULAWESI UTARA,MINAHASA,LOHAN,Ikan Hias Air Tawar,1184,11840000
2020,SULAWESI UTARA,MINAHASA,MAS,Ikan Hias Air Tawar,4000,10000000
2020,SULAWESI UTARA,MINAHASA,MOLI,Ikan Hias Air Tawar,1190,11900000
2020,SUMATERA BARAT,KOTA BUKITTINGGI,CUPANG,Ikan Hias Air Tawar,515,1545000
2020,SUMATERA BARAT,KOTA BUKITTINGGI,KOKI,Ikan Hias Air Tawar,1780,2670000
2020,SUMATERA BARAT,KOTA BUKITTINGGI,KOMET,Ikan Hias Air Tawar,4610,4610000
2020,SUMATERA BARAT,KOTA BUKITTINGGI,MAS,Ikan Hias Air Tawar,9500,14250000
2020,SUMATERA BARAT,KOTA BUKITTINGGI,PLATI,Ikan Hias Air Tawar,15750,14750000
2020,SUMATERA BARAT,KOTA PADANG,CUPANG,Ikan Hias Air Tawar,103760,778200000
2020,SUMATERA BARAT,KOTA PADANG,GUPI,Ikan Hias Air Tawar,85435,854350000
2020,SUMATERA BARAT,KOTA PADANG,GURAMI,Ikan Hias Air Tawar,72780,145560000
2020,SUMATERA BARAT,KOTA PADANG,KAKAP,Ikan Hias Air Tawar,3575,35750000
2020,SUMATERA BARAT,KOTA PADANG,KOKI,Ikan Hias Air Tawar,21165,105825000
2020,SUMATERA BARAT,KOTA PADANG,KOMET,Ikan Hias Air Tawar,36595,91487500
2020,SUMATERA BARAT,KOTA PADANG,MAS,Ikan Hias Air Tawar,55275,386925000
2020,SUMATERA BARAT,KOTA PADANG,PLATI,Ikan Hias Air Tawar,15425,23137500
2020,SUMATERA BARAT,KOTA PADANG,TETRA,Ikan Hias Air Tawar,3590,35900000
2020,SUMATERA BARAT,KOTA PAYAKUMBUH,CUPANG,Ikan Hias Air Tawar,103250,623450000
2020,SUMATERA BARAT,KOTA PAYAKUMBUH,PLATI,Ikan Hias Air Tawar,58350,206250000
2020,SUMATERA BARAT,LIMA PULUH KOTA,CUPANG,Ikan Hias Air Tawar,17000,85000000
2020,SUMATERA BARAT,LIMA PULUH KOTA,GURAMI,Ikan Hias Air Tawar,452000,1808000000
2020,SUMATERA BARAT,LIMA PULUH KOTA,KOKI,Ikan Hias Air Tawar,1297400,2594800000
2020,SUMATERA BARAT,LIMA PULUH KOTA,KOMET,Ikan Hias Air Tawar,2345000,4690000000
2020,SUMATERA BARAT,LIMA PULUH KOTA,MAS,Ikan Hias Air Tawar,2943000,14715000000
2020,SUMATERA SELATAN,KOTA LUBUK LINGGAU,CUPANG,Ikan Hias Air Tawar,137000,1370000000
2020,SUMATERA SELATAN,KOTA LUBUK LINGGAU,GUPI,Ikan Hias Air Tawar,84000,420000000
2020,SUMATERA SELATAN,KOTA LUBUK LINGGAU,KOKI,Ikan Hias Air Tawar,10500,52500000
2020,SUMATERA SELATAN,KOTA LUBUK LINGGAU,KOMET,Ikan Hias Air Tawar,10200,20400000
2020,SUMATERA SELATAN,KOTA LUBUK LINGGAU,MAS,Ikan Hias Air Tawar,42300,1057500000
2020,SUMATERA SELATAN,KOTA PAGAR ALAM,CUPANG,Ikan Hias Air Tawar,2652,19860000
2020,SUMATERA SELATAN,KOTA PAGAR ALAM,KOKI,Ikan Hias Air Tawar,5304,45048000
2020,SUMATERA SELATAN,KOTA PAGAR ALAM,KOMET,Ikan Hias Air Tawar,6188,55720000
2020,SUMATERA SELATAN,KOTA PAGAR ALAM,MAS,Ikan Hias Air Tawar,3536,35360000
2020,SUMATERA SELATAN,KOTA PALEMBANG,CUPANG,Ikan Hias Air Tawar,34900,257500000
2020,SUMATERA SELATAN,KOTA PALEMBANG,KOKI,Ikan Hias Air Tawar,200900,3013500000
2020,SUMATERA SELATAN,KOTA PALEMBANG,MAS,Ikan Hias Air Tawar,125700,1885500000
2020,SUMATERA SELATAN,KOTA PRABUMULIH,CUPANG,Ikan Hias Air Tawar,94000,141000000
2020,SUMATERA SELATAN,MUARA ENIM,ANGELFISH,Ikan Hias Air Tawar,28707,287070000
2020,SUMATERA SELATAN,MUARA ENIM,CUPANG,Ikan Hias Air Tawar,58859,588590000
2020,SUMATERA SELATAN,MUARA ENIM,GUPI,Ikan Hias Air Tawar,37003,370030000
2020,SUMATERA SELATAN,MUARA ENIM,GURAMI,Ikan Hias Air Tawar,2200,11000000
2020,SUMATERA SELATAN,MUARA ENIM,KOKI,Ikan Hias Air Tawar,24930,373950000
2020,SUMATERA SELATAN,MUARA ENIM,KOMET,Ikan Hias Air Tawar,20100,100500000
2020,SUMATERA SELATAN,MUARA ENIM,LOHAN,Ikan Hias Air Tawar,80,4000000
2020,SUMATERA SELATAN,MUARA ENIM,PLATI,Ikan Hias Air Tawar,38301,574515000
2020,SUMATERA SELATAN,MUSI RAWAS,KOKI,Ikan Hias Air Tawar,27100,27100000
2020,SUMATERA SELATAN,MUSI RAWAS,KOMET,Ikan Hias Air Tawar,24300,24300000
2020,SUMATERA SELATAN,MUSI RAWAS,MAS,Ikan Hias Air Tawar,301200,602400000
2020,SUMATERA SELATAN,MUSI RAWAS UTARA,MAS,Ikan Hias Air Tawar,6750,13500000
2020,SUMATERA SELATAN,OGAN ILIR,ANGELFISH,Ikan Hias Air Tawar,9200,18400000
2020,SUMATERA SELATAN,OGAN ILIR,CUPANG,Ikan Hias Air Tawar,13050,32625000
2020,SUMATERA SELATAN,OGAN ILIR,EKOR PEDANG,Ikan Hias Air Tawar,11000,11000000
2020,SUMATERA SELATAN,OGAN ILIR,GUPI,Ikan Hias Air Tawar,2300,3450000
2020,SUMATERA SELATAN,OGAN ILIR,KOKI,Ikan Hias Air Tawar,1500,7500000
2020,SUMATERA SELATAN,OGAN ILIR,LOHAN,Ikan Hias Air Tawar,500,7500000
2020,SUMATERA SELATAN,OGAN ILIR,MAS,Ikan Hias Air Tawar,4000,10000000
2020,SUMATERA SELATAN,OGAN KOMERING ILIR,ANGELFISH,Ikan Hias Air Tawar,6915,20745000
2020,SUMATERA SELATAN,OGAN KOMERING ILIR,CUPANG,Ikan Hias Air Tawar,3320,4980000
2020,SUMATERA SELATAN,OGAN KOMERING ILIR,GUPI,Ikan Hias Air Tawar,9980,6172000
2020,SUMATERA SELATAN,OGAN KOMERING ILIR,LOHAN,Ikan Hias Air Tawar,525,28875000
2020,SUMATERA SELATAN,OGAN KOMERING ULU,ANGELFISH,Ikan Hias Air Tawar,16869,84345000
2020,SUMATERA SELATAN,OGAN KOMERING ULU,CUPANG,Ikan Hias Air Tawar,90325,903250000
2020,SUMATERA SELATAN,OGAN KOMERING ULU,GUPI,Ikan Hias Air Tawar,69279,207837000
2020,SUMATERA SELATAN,OGAN KOMERING ULU,KOKI,Ikan Hias Air Tawar,3205,16025000
2020,SUMATERA SELATAN,OGAN KOMERING ULU,KOMET,Ikan Hias Air Tawar,3347,16735000
2020,SUMATERA SELATAN,OGAN KOMERING ULU,LOHAN,Ikan Hias Air Tawar,2970,148500000
2020,SUMATERA SELATAN,OGAN KOMERING ULU,MOLI,Ikan Hias Air Tawar,4251,8502000
2020,SUMATERA SELATAN,OGAN KOMERING ULU,PLATI,Ikan Hias Air Tawar,17317,17317000
2020,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,CUPANG,Ikan Hias Air Tawar,8400,84000000
2020,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,GUPI,Ikan Hias Air Tawar,6000,30000000
2020,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,KOMET,Ikan Hias Air Tawar,10800,75600000
2020,SUMATERA SELATAN,OGAN KOMERING ULU TIMUR,MAS,Ikan Hias Air Tawar,3600,72000000
2020,SUMATERA UTARA,BATU BARA,CUPANG,Ikan Hias Air Tawar,35650,181970000
2020,SUMATERA UTARA,BATU BARA,GUPI,Ikan Hias Air Tawar,14500,30410000
2020,SUMATERA UTARA,KOTA BINJAI,CUPANG,Ikan Hias Air Tawar,738123,6731944000
2020,SUMATERA UTARA,KOTA BINJAI,KOKI,Ikan Hias Air Tawar,120490,758935000
2020,SUMATERA UTARA,KOTA BINJAI,KOMET,Ikan Hias Air Tawar,131625,789750000
2020,SUMATERA UTARA,KOTA BINJAI,MAS,Ikan Hias Air Tawar,173303,4332575000
2020,SUMATERA UTARA,KOTA BINJAI,MOLI,Ikan Hias Air Tawar,385419,1156257000
2020,SUMATERA UTARA,KOTA TEBING TINGGI,BLACK GHOST,Ikan Hias Air Tawar,617,12340000
2020,SUMATERA UTARA,KOTA TEBING TINGGI,CUPANG,Ikan Hias Air Tawar,1681,42025000
2020,SUMATERA UTARA,KOTA TEBING TINGGI,KOKI,Ikan Hias Air Tawar,874,17480000
2020,SUMATERA UTARA,KOTA TEBING TINGGI,MAS,Ikan Hias Air Tawar,692,17300000
2020,SUMATERA UTARA,KOTA TEBING TINGGI,PLATI,Ikan Hias Air Tawar,696,6960000
2020,SUMATERA UTARA,TAPANULI TENGAH,CUPANG,Ikan Hias Air Tawar,14325,71625000
2019,ACEH,ACEH BESAR,KOKI,Ikan Hias Air Tawar,3,10500
2019,ACEH,ACEH BESAR,KOMET,Ikan Hias Air Tawar,3,15000
2019,ACEH,ACEH BESAR,MAS,Ikan Hias Air Tawar,4,8000
2019,ACEH,ACEH BESAR,PEDANG,Ikan Hias Air Tawar,2,20000
2019,ACEH,KOTA LHOKSEUMAWE,BARBUS,Ikan Hias Air Tawar,6000,6000000
2019,ACEH,KOTA LHOKSEUMAWE,CUPANG,Ikan Hias Air Tawar,6000,12000000
2019,ACEH,KOTA LHOKSEUMAWE,GUPI,Ikan Hias Air Tawar,6000,6000000
2019,ACEH,KOTA LHOKSEUMAWE,KOMET,Ikan Hias Air Tawar,6000,6000000
2019,ACEH,KOTA LHOKSEUMAWE,LOHAN,Ikan Hias Air Tawar,16000,16000000
2019,ACEH,KOTA LHOKSEUMAWE,MAS,Ikan Hias Air Tawar,12000,12000000
2019,ACEH,KOTA LHOKSEUMAWE,MOLI,Ikan Hias Air Tawar,6000,6000000
2019,BALI,BADUNG,ANGELFISH,Ikan Hias Air Tawar,500,2000000
2019,BALI,BADUNG,ARWANA,Ikan Hias Air Tawar,535,85250000
2019,BALI,BANGLI,KOKI,Ikan Hias Air Tawar,35,700000
2019,BALI,BANGLI,KOMET,Ikan Hias Air Tawar,213,1065000
2019,BALI,BANGLI,MAS,Ikan Hias Air Tawar,866,86600000
2019,BALI,BULELENG,KOMET,Ikan Hias Air Tawar,167140,607700000
2019,BALI,BULELENG,MAS,Ikan Hias Air Tawar,363050,855250000
2019,BALI,KARANGASEM,MAS,Ikan Hias Air Tawar,15763,47289000
2019,BALI,KOTA DENPASAR,KOKI,Ikan Hias Air Tawar,2425,363750000
2019,BALI,KOTA DENPASAR,KOMET,Ikan Hias Air Tawar,5250,7875000
2019,BALI,KOTA DENPASAR,MAS,Ikan Hias Air Tawar,16097,24145500
2019,BALI,TABANAN,MAS,Ikan Hias Air Tawar,79750,398750000
2019,BANTEN,KOTA SERANG,CUPANG,Ikan Hias Air Tawar,4777,573240000
2019,BANTEN,KOTA SERANG,GUPI,Ikan Hias Air Tawar,3071,122840000
2019,BANTEN,KOTA SERANG,MAS,Ikan Hias Air Tawar,1392,104400000
2019,BANTEN,KOTA TANGERANG,ANGELFISH,Ikan Hias Air Tawar,9936,99360000
2019,BANTEN,KOTA TANGERANG,BLACK GHOST,Ikan Hias Air Tawar,99348,993480000
2019,BANTEN,KOTA TANGERANG,CUPANG,Ikan Hias Air Tawar,6118500,214147500000
2019,BANTEN,KOTA TANGERANG,GUPI,Ikan Hias Air Tawar,24768,24768000
2019,BANTEN,KOTA TANGERANG,KEPE-KEPE,Ikan Hias Air Tawar,4968,173880000
2019,BANTEN,KOTA TANGERANG,KOKI,Ikan Hias Air Tawar,10596,264900000
2019,BANTEN,KOTA TANGERANG,LOHAN,Ikan Hias Air Tawar,1452,50820000
2019,BANTEN,KOTA TANGERANG,MAS,Ikan Hias Air Tawar,21852,1638900000
2019,BANTEN,KOTA TANGERANG,PLATI,Ikan Hias Air Tawar,6960,34800000
2019,BANTEN,KOTA TANGERANG,TETRA,Ikan Hias Air Tawar,565620,565620000
2019,BANTEN,KOTA TANGERANG SELATAN,ANGELFISH,Ikan Hias Air Tawar,8200,24600000
2019,BANTEN,KOTA TANGERANG SELATAN,CUPANG,Ikan Hias Air Tawar,330490,6609800000
2019,BANTEN,KOTA TANGERANG SELATAN,GUPI,Ikan Hias Air Tawar,2250,2250000
2019,BANTEN,KOTA TANGERANG SELATAN,IKAN UDANG,Ikan Hias Air Tawar,92050,75150000
2019,BANTEN,KOTA TANGERANG SELATAN,KAKAP,Ikan Hias Air Tawar,54700,20200000
2019,BANTEN,KOTA TANGERANG SELATAN,KEPE-KEPE,Ikan Hias Air Tawar,1900,142500000
2019,BANTEN,KOTA TANGERANG SELATAN,KOKI,Ikan Hias Air Tawar,5100,186750000
2019,BANTEN,KOTA TANGERANG SELATAN,LOHAN,Ikan Hias Air Tawar,5850,585000000
2019,BANTEN,KOTA TANGERANG SELATAN,MAS,Ikan Hias Air Tawar,1750,52500000
2019,BANTEN,KOTA TANGERANG SELATAN,RAINBOW,Ikan Hias Air Tawar,100900,214475000
2019,BANTEN,KOTA TANGERANG SELATAN,TETRA,Ikan Hias Air Tawar,1312400,836200000
2019,BANTEN,PANDEGLANG,ARWANA,Ikan Hias Air Tawar,1360,272000000
2019,BANTEN,PANDEGLANG,MAS,Ikan Hias Air Tawar,77682,1165230000
2019,BANTEN,TANGERANG,CUPANG,Ikan Hias Air Tawar,127976,717380000
2019,BANTEN,TANGERANG,GUPI,Ikan Hias Air Tawar,130044,260088000
2019,BANTEN,TANGERANG,KEPE-KEPE,Ikan Hias Air Tawar,300,15000000
2019,BANTEN,TANGERANG,KOKI,Ikan Hias Air Tawar,86274,581370000
2019,BANTEN,TANGERANG,MAS,Ikan Hias Air Tawar,76134,815340000
2019,BANTEN,TANGERANG,MOLI,Ikan Hias Air Tawar,98118,196236000
2019,BANTEN,TANGERANG,PLATI,Ikan Hias Air Tawar,196754,393508000
2019,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,CUPANG,Ikan Hias Air Tawar,217762,217762000
2019,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,GUPI,Ikan Hias Air Tawar,164184,164184000
2019,DAERAH ISTIMEWA YOGYAKARTA,BANTUL,KOKI,Ikan Hias Air Tawar,271122,1084488000
